Latitude,Longitude,Yield
-17.825535,-52.080905,6.2326112
-17.82555,-52.080896,6.2133335
-17.8256,-52.080873,6.266932
-17.825631,-52.080858,5.6508826
-17.825665,-52.080843,6.1400916
-17.825698,-52.080828,6.7030473
-17.825731,-52.080813,6.7164306
-17.825765,-52.080798,6.0956308
-17.825796,-52.080783,5.7719422
-17.82583,-52.080768,6.6014395
-17.825863,-52.080753,6.5155517
-17.825896,-52.080738,6.4958125
-17.825928,-52.080723,5.9399764
-17.825961,-52.080708,6.2616208
-17.825995,-52.080695,6.1806187
-17.826026,-52.08068,6.3889239
-17.826058,-52.080665,6.2480751
-17.826091,-52.08065,5.8798069
-17.826123,-52.080636,6.2897626
-17.826155,-52.08062,6.4022669
-17.826188,-52.080605,5.8562066
-17.826221,-52.08059,6.585915
-17.826253,-52.080575,6.6305514
-17.826286,-52.080558,6.1760298
-17.826318,-52.080543,6.6278605
-17.826351,-52.08053,6.4805978
-17.826381,-52.080515,6.4520254
-17.826411,-52.0805,6.654242
-17.826445,-52.080485,6.1328342
-17.826478,-52.080468,6.7613581
-17.82651,-52.080453,6.5550756
-17.826543,-52.080438,5.826545
-17.826575,-52.080423,5.7990724
-17.826608,-52.08041,6.2118164
-17.82664,-52.080395,6.0206189
-17.826673,-52.08038,6.2098081
-17.826706,-52.080363,6.6395498
-17.826738,-52.08035,6.7206353
-17.82677,-52.080335,6.5533726
-17.826805,-52.080318,6.3034248
-17.826838,-52.080303,6.6110226
-17.826871,-52.080288,6.713127
-17.826905,-52.080271,6.5449028
-17.826936,-52.080256,6.0718081
-17.82697,-52.08024,6.1705205
-17.827003,-52.080225,6.4232422
-17.827035,-52.08021,6.4564799
-17.827068,-52.080195,6.2344673
-17.8271,-52.080181,6.4607721
-17.827131,-52.080166,6.5686725
-17.827166,-52.08015,6.9593296
-17.8272,-52.080135,6.9060724
-17.827231,-52.080118,6.6795508
-17.827265,-52.080103,6.7626466
-17.827298,-52.080088,7.2644554
-17.82733,-52.080073,7.2117373
-17.827358,-52.08006,9.1173587
-17.827375,-52.080051,30.663081
-17.827376,-52.080051,90.605741
-17.827378,-52.080051,63.6786
-17.827378,-52.080053,82.742448
-17.827376,-52.080055,33.4265537
-17.827368,-52.080056,33.3131929
-17.827371,-52.080055,62.6281038
-17.827373,-52.080053,57.261999
-17.827416,-52.079988,16.9268072
-17.827418,-52.079986,2.4268229
-17.827428,-52.079981,0.9093284
-17.82745,-52.079973,0.6773607
-17.827475,-52.079961,0.5912396
-17.827503,-52.079951,0.6049633
-17.827533,-52.079938,0.6685557
-17.827565,-52.079925,1.5882933
-17.827593,-52.079911,3.3517274
-17.827621,-52.0799,4.7880221
-17.827651,-52.079888,5.306403
-17.827681,-52.079876,5.7027038
-17.827711,-52.079863,6.0756982
-17.827741,-52.07985,6.0508631
-17.82777,-52.079838,6.4032919
-17.8278,-52.079825,6.2516701
-17.82783,-52.079813,6.0728469
-17.827861,-52.0798,6.1805188
-17.827891,-52.079786,6.8008315
-17.827923,-52.079771,5.8665857
-17.827955,-52.079756,6.0189101
-17.827985,-52.079743,6.274157
-17.828016,-52.079731,5.9743233
-17.828048,-52.079716,6.5923135
-17.828078,-52.079703,6.3006132
-17.82811,-52.079688,6.0480904
-17.828143,-52.079675,5.9227749
-17.828175,-52.07966,6.1500768
-17.828206,-52.079645,5.9282991
-17.828238,-52.079628,5.6231663
-17.828271,-52.079613,5.7932515
-17.828303,-52.0796,5.9985505
-17.828335,-52.079585,5.9281029
-17.828368,-52.07957,5.8172905
-17.8284,-52.079556,5.8284798
-17.828431,-52.079543,6.229841
-17.828465,-52.079528,6.3439576
-17.828498,-52.079511,6.7878468
-17.82853,-52.079498,5.8440455
-17.828561,-52.079485,6.7360494
-17.828591,-52.079471,6.2877713
-17.828626,-52.079455,6.3146411
-17.828658,-52.079438,6.6792003
-17.82869,-52.079423,6.0366106
-17.828723,-52.079406,6.2382135
-17.828756,-52.079391,5.6858305
-17.82879,-52.079378,6.1743737
-17.828825,-52.079361,5.9717603
-17.828856,-52.079348,6.2098258
-17.828886,-52.079335,7.2934493
-17.828918,-52.07932,6.8850792
-17.82895,-52.079305,6.0444376
-17.828983,-52.07929,6.3833344
-17.829015,-52.079276,7.1047254
-17.829045,-52.079261,6.5109679
-17.829078,-52.079248,6.1357951
-17.829111,-52.079233,6.3931435
-17.829143,-52.079218,6.4758711
-17.829176,-52.079203,6.0626605
-17.82921,-52.079188,6.192782
-17.829258,-52.079163,6.5000709
-17.829275,-52.079155,6.0148745
-17.829326,-52.079131,6.3693332
-17.82936,-52.079116,6.0453949
-17.829391,-52.079101,6.4216394
-17.829408,-52.079093,6.0398773
-17.829456,-52.07907,6.0080862
-17.829471,-52.079065,7.0275406
-17.829506,-52.079046,6.5795343
-17.829538,-52.079033,6.9906199
-17.829571,-52.079016,6.4048476
-17.82962,-52.078995,6.4826166
-17.829636,-52.078988,6.1024321
-17.829668,-52.078973,6.5047342
-17.829716,-52.078951,6.3225872
-17.829733,-52.078943,7.2714127
-17.82978,-52.078921,6.6669718
-17.829796,-52.078915,6.0685583
-17.829843,-52.078893,6.4452538
-17.829875,-52.07888,6.092306
-17.829891,-52.078871,6.8762854
-17.829925,-52.078856,6.6520433
-17.829973,-52.078835,5.673954
-17.82999,-52.078828,6.3596224
-17.830038,-52.078806,6.2840343
-17.83007,-52.078791,6.5508715
-17.830088,-52.078785,6.8600777
-17.830136,-52.078763,6.6093414
-17.830153,-52.078755,6.2246774
-17.830201,-52.078733,6.6733677
-17.830218,-52.078726,7.1881684
-17.830266,-52.078703,6.8319536
-17.830298,-52.07869,6.0776502
-17.830331,-52.078673,6.0263243
-17.830363,-52.078658,6.8625967
-17.830395,-52.078643,6.478455
-17.830426,-52.078628,6.3730613
-17.83046,-52.078613,6.090964
-17.830491,-52.078596,6.6171411
-17.830526,-52.078581,6.1831601
-17.830558,-52.078566,7.0114545
-17.83059,-52.078551,6.2394289
-17.830623,-52.078538,5.7721664
-17.830656,-52.078523,6.20809
-17.830688,-52.078508,6.1775262
-17.83072,-52.078495,6.1770747
-17.830736,-52.078486,6.0373727
-17.830766,-52.078471,6.0219522
-17.830816,-52.078448,5.9064372
-17.83085,-52.078433,6.049783
-17.830881,-52.07842,6.4280636
-17.830916,-52.078401,6.3864485
-17.830948,-52.078385,6.3417638
-17.830981,-52.07837,6.0469562
-17.831015,-52.078355,5.4507977
-17.831048,-52.07834,6.0999855
-17.831081,-52.078325,5.5226105
-17.831115,-52.07831,6.1065724
-17.831146,-52.078295,5.9938981
-17.831178,-52.07828,5.9347198
-17.831211,-52.078265,5.7426883
-17.831245,-52.078248,5.7031208
-17.831276,-52.078231,6.7942838
-17.831308,-52.078215,6.7936193
-17.83134,-52.078198,6.1067568
-17.831371,-52.078185,6.4426189
-17.831401,-52.078171,7.044334
-17.831433,-52.078156,6.4386674
-17.831463,-52.078136,5.3781024
-17.831488,-52.078098,4.8869458
-17.83149,-52.078045,4.7408281
-17.831476,-52.078003,4.5974568
-17.831458,-52.077975,4.2020115
-17.831431,-52.077966,1.7177061
-17.831408,-52.077975,1.1731596
-17.831388,-52.077983,0.8603822
-17.83137,-52.077991,0.732581
-17.831351,-52.078,0.7197302
-17.831326,-52.078011,0.5358647
-17.831301,-52.078026,0.9274346
-17.831288,-52.078035,2.1872767
-17.831245,-52.078056,3.2989763
-17.831213,-52.078073,3.943002
-17.831183,-52.078093,3.939976
-17.831151,-52.07811,4.7195024
-17.83112,-52.078126,4.9012638
-17.831088,-52.078143,5.2614803
-17.831055,-52.078158,5.0728261
-17.831023,-52.078175,5.2472007
-17.830991,-52.078191,5.604284
-17.83096,-52.078206,5.6713341
-17.830928,-52.078223,5.5942429
-17.830896,-52.078238,5.7624254
-17.830863,-52.078253,5.5315818
-17.830831,-52.078268,5.4642198
-17.8308,-52.078281,5.2607405
-17.830766,-52.078296,5.5396434
-17.830735,-52.078311,6.0708062
-17.830701,-52.078328,6.3434372
-17.83067,-52.078341,6.1426345
-17.830636,-52.078356,5.7559293
-17.830605,-52.078371,6.2793516
-17.830573,-52.078386,6.1529964
-17.830541,-52.078403,5.5499771
-17.83051,-52.078418,6.3272465
-17.830475,-52.078431,6.4893042
-17.830443,-52.078448,5.8046756
-17.83041,-52.078463,6.4232422
-17.830378,-52.078478,6.157599
-17.830346,-52.078493,5.9353421
-17.830315,-52.07851,6.0743113
-17.830283,-52.078525,6.2025536
-17.83025,-52.078541,5.5545945
-17.830218,-52.078556,6.1945373
-17.830185,-52.078571,6.4783703
-17.830151,-52.078585,6.3250557
-17.830118,-52.0786,6.3078042
-17.830086,-52.078613,6.6369595
-17.830053,-52.078628,6.1061038
-17.83002,-52.078643,5.8871688
-17.829988,-52.078658,5.2396259
-17.829955,-52.078675,5.721686
-17.829921,-52.078688,5.4833885
-17.829888,-52.078703,6.1542796
-17.829856,-52.078718,5.698469
-17.829823,-52.078733,6.0592423
-17.829791,-52.07875,5.5870233
-17.82976,-52.078766,5.8289076
-17.829726,-52.07878,6.2350419
-17.829693,-52.078795,5.4791692
-17.829661,-52.07881,6.0249386
-17.82963,-52.078826,5.7032967
-17.829596,-52.078841,6.1822491
-17.829566,-52.078858,6.2581799
-17.829533,-52.078873,5.9321839
-17.8295,-52.078886,5.83447
-17.829468,-52.078903,6.3101047
-17.829435,-52.078916,5.9300093
-17.829401,-52.078931,5.3560303
-17.829368,-52.078946,6.6255429
-17.829335,-52.078961,6.3358418
-17.829303,-52.078976,6.5006168
-17.829271,-52.078991,6.3542892
-17.829238,-52.079006,6.5291963
-17.829205,-52.079021,7.2029071
-17.829173,-52.079036,6.568826
-17.82914,-52.079051,6.0115916
-17.829106,-52.079065,6.0090775
-17.829075,-52.07908,6.2919402
-17.829041,-52.079095,5.8321845
-17.829008,-52.07911,6.7615127
-17.828975,-52.079125,6.3302843
-17.828943,-52.07914,6.2066622
-17.828911,-52.079155,6.5709049
-17.82888,-52.07917,6.4558598
-17.828846,-52.079183,7.5169055
-17.828813,-52.079196,7.0862847
-17.82878,-52.07921,7.1466755
-17.828748,-52.079226,6.8549578
-17.828715,-52.079243,5.8068699
-17.828683,-52.079258,6.2531104
-17.828651,-52.079273,6.1437101
-17.828618,-52.079288,6.1595811
-17.828586,-52.079303,5.8444203
-17.828553,-52.079318,5.7271931
-17.828521,-52.079333,6.2479006
-17.82849,-52.079348,6.2128243
-17.828458,-52.079366,6.4562754
-17.828428,-52.079381,6.5985962
-17.828395,-52.079398,6.6526804
-17.828363,-52.079411,6.9928108
-17.828331,-52.079428,6.4586725
-17.8283,-52.079443,7.5595769
-17.828266,-52.079458,6.7128288
-17.828236,-52.079475,6.6401255
-17.828205,-52.07949,6.6684494
-17.828171,-52.079505,6.5334448
-17.82814,-52.07952,6.4820051
-17.828108,-52.079535,6.3946976
-17.828076,-52.07955,6.2916175
-17.828045,-52.079565,6.4939654
-17.828011,-52.079581,6.8409624
-17.82798,-52.079595,7.2062371
-17.827946,-52.07961,6.7802328
-17.827915,-52.079625,6.1405595
-17.827881,-52.07964,5.9794884
-17.827848,-52.079655,6.6205474
-17.827815,-52.07967,6.8574848
-17.827781,-52.079685,6.2447431
-17.82775,-52.0797,5.9593452
-17.827716,-52.079713,6.3931768
-17.827683,-52.07973,6.7566684
-17.827651,-52.079745,7.0653539
-17.827618,-52.07976,6.4149644
-17.827586,-52.079775,6.9198665
-17.827553,-52.07979,6.2586396
-17.82752,-52.079805,6.415087
-17.827488,-52.07982,6.6938138
-17.827455,-52.079835,6.5710508
-17.827423,-52.079848,7.2535296
-17.82739,-52.079863,7.1356844
-17.827356,-52.079878,6.6445627
-17.827325,-52.079893,6.8973846
-17.827291,-52.079908,7.0457198
-17.827258,-52.079923,7.2661405
-17.827226,-52.079938,6.2908228
-17.827193,-52.079953,6.6602699
-17.82716,-52.079966,6.8081252
-17.827128,-52.079981,6.4607721
-17.827095,-52.079996,6.6803282
-17.827063,-52.080011,6.4873323
-17.827031,-52.080028,6.9143668
-17.827,-52.080043,6.6120428
-17.826968,-52.08006,6.3330828
-17.826936,-52.080076,6.2443619
-17.826903,-52.080091,7.0417933
-17.82687,-52.080106,7.3025967
-17.826836,-52.08012,6.8057381
-17.826805,-52.080133,6.3478574
-17.826771,-52.080148,6.363634
-17.82674,-52.080163,6.8318129
-17.826705,-52.080178,7.1022866
-17.826673,-52.080193,7.1412313
-17.826641,-52.08021,7.1522592
-17.826608,-52.080223,6.8218682
-17.826575,-52.080236,6.9604146
-17.826541,-52.080253,6.5134269
-17.82651,-52.080268,6.3500671
-17.826478,-52.080283,6.3286958
-17.826445,-52.080298,6.2028779
-17.826413,-52.080315,6.3812968
-17.82638,-52.08033,6.3589058
-17.826346,-52.080345,5.9008253
-17.826315,-52.08036,6.0980356
-17.826281,-52.080375,7.1532798
-17.826248,-52.080388,6.2106433
-17.826215,-52.080405,6.424707
-17.826166,-52.080428,6.1457457
-17.826151,-52.080435,6.3750398
-17.826118,-52.08045,5.9628315
-17.826086,-52.080465,5.969974
-17.826053,-52.08048,5.2802696
-17.82602,-52.080495,5.6694657
-17.825988,-52.08051,5.8441873
-17.825956,-52.080525,5.7592225
-17.825923,-52.08054,6.5527562
-17.82589,-52.080555,6.2352348
-17.825858,-52.08057,6.0812622
-17.82581,-52.080591,6.4712789
-17.825778,-52.080608,6.5378093
-17.825761,-52.080615,6.7927357
-17.825711,-52.080638,7.0005497
-17.825696,-52.080645,7.0807803
-17.825663,-52.08066,6.2348384
-17.82563,-52.080673,6.8952619
-17.825581,-52.080696,6.9533544
-17.825566,-52.080705,6.9532623
-17.825518,-52.080728,7.1685997
-17.825486,-52.080743,7.1633461
-17.825453,-52.080758,6.8213238
-17.825421,-52.080773,6.6395417
-17.825405,-52.080781,6.2034552
-17.825355,-52.080803,6.7526084
-17.825323,-52.080818,6.2756275
-17.82529,-52.080833,5.3937918
-17.825258,-52.080848,5.9685467
-17.825226,-52.080863,6.32819
-17.82521,-52.080871,6.1418358
-17.825161,-52.080895,6.3414159
-17.825128,-52.080908,6.5199414
-17.825095,-52.080923,6.977574
-17.825063,-52.080938,6.597913
-17.825031,-52.080953,5.9827721
-17.824998,-52.080968,5.8603381
-17.824966,-52.080983,6.0536277
-17.824935,-52.080998,6.2044671
-17.824903,-52.081013,5.9737573
-17.824871,-52.081028,6.2844944
-17.82484,-52.081045,6.7301602
-17.824806,-52.08106,6.5423233
-17.824775,-52.081076,6.2339921
-17.824743,-52.081091,6.8149637
-17.82471,-52.081106,6.1372381
-17.824678,-52.081121,5.895961
-17.824645,-52.081136,5.2393788
-17.824613,-52.081153,5.9886273
-17.824581,-52.081168,5.9910721
-17.824548,-52.081185,6.1785413
-17.824516,-52.081198,6.7034202
-17.824485,-52.081213,6.1891964
-17.824453,-52.08123,5.9253107
-17.82442,-52.081245,6.2857893
-17.824386,-52.08126,6.2028779
-17.824355,-52.081276,6.3822008
-17.824321,-52.081291,6.4386592
-17.82429,-52.081306,5.9072476
-17.824256,-52.081321,6.3921598
-17.824223,-52.081336,5.774687
-17.82419,-52.081351,6.4389517
-17.824175,-52.08136,6.6407956
-17.824126,-52.081383,5.9674404
-17.824095,-52.0814,5.7675657
-17.824063,-52.081415,5.080602
-17.82403,-52.08143,5.0485083
-17.823998,-52.081446,5.4644568
-17.823965,-52.081461,5.8078803
-17.823933,-52.081476,5.9319757
-17.8239,-52.081493,6.288989
-17.823866,-52.081508,6.5817444
-17.823833,-52.081523,6.5576411
-17.823801,-52.08154,6.2224867
-17.82377,-52.081555,5.6143555
-17.823736,-52.08157,5.6089716
-17.823705,-52.081585,5.8839439
-17.823671,-52.0816,5.9484855
-17.823638,-52.081616,5.680296
-17.823605,-52.081635,5.6688914
-17.823571,-52.081651,5.6151083
-17.82354,-52.081668,5.82622
-17.823508,-52.081683,5.8342181
-17.823473,-52.081698,6.237613
-17.823441,-52.081713,6.8448922
-17.82341,-52.081728,6.1728359
-17.823376,-52.081743,5.9624342
-17.823346,-52.081758,5.6754664
-17.823315,-52.081775,5.3762493
-17.823281,-52.081788,5.9186365
-17.82325,-52.081803,5.7796608
-17.823216,-52.081818,5.6539583
-17.823185,-52.081835,6.3575088
-17.823151,-52.08185,5.9032541
-17.82312,-52.081865,5.7610944
-17.823088,-52.08188,6.1821197
-17.823056,-52.081896,6.2175268
-17.823023,-52.081911,6.7730093
-17.822991,-52.081928,6.3468331
-17.82296,-52.081943,6.6846757
-17.822926,-52.081958,6.6488776
-17.822895,-52.081971,6.1656066
-17.822861,-52.081986,6.0020002
-17.82283,-52.082001,5.9996465
-17.822796,-52.082016,6.0315884
-17.822765,-52.082031,6.3924073
-17.822731,-52.082048,6.1839475
-17.822701,-52.082063,5.6456035
-17.822668,-52.082078,5.4742439
-17.822636,-52.082095,5.2256316
-17.822603,-52.08211,5.4854951
-17.822571,-52.082125,6.2655933
-17.822538,-52.08214,6.0795251
-17.822505,-52.082153,6.1677345
-17.822473,-52.082168,6.3214248
-17.82244,-52.082183,6.5618172
-17.822408,-52.082198,5.9262085
-17.822375,-52.082213,5.8570639
-17.822341,-52.082228,6.6287411
-17.82231,-52.082243,7.1901661
-17.822276,-52.08226,6.9758256
-17.822245,-52.082275,7.4684074
-17.822213,-52.08229,6.6465762
-17.822178,-52.082306,6.2981831
-17.822146,-52.082321,6.9585767
-17.822113,-52.082336,6.856007
-17.82208,-52.082353,6.7445172
-17.822046,-52.082371,5.7711692
-17.822015,-52.082386,6.0470398
-17.821986,-52.082401,7.0698887
-17.821958,-52.082413,7.0632808
-17.82193,-52.082425,6.7955023
-17.821903,-52.082438,6.592266
-17.821878,-52.08245,6.5163418
-17.821848,-52.082465,5.9388828
-17.82182,-52.08248,5.4494794
-17.82179,-52.082511,3.7555764
-17.821788,-52.082555,2.3698793
-17.821828,-52.08259,1.2156943
-17.821885,-52.082596,0.9531192
-17.821943,-52.082595,0.7253856
-17.822001,-52.082591,0.4710978
-17.822061,-52.082581,0.2327609
-17.822116,-52.082565,0.150421
-17.822165,-52.082545,0.1899344
-17.822203,-52.082528,0.1857834
-17.822233,-52.082515,0.2679477
-17.822255,-52.082505,0.3479409
-17.822271,-52.082493,0.3522305
-17.822286,-52.082485,0.3254503
-17.82231,-52.082473,0.2758828
-17.822333,-52.082461,0.3028709
-17.822363,-52.082448,0.8448367
-17.82239,-52.082435,1.4977004
-17.822421,-52.082418,2.4605618
-17.822451,-52.082403,4.0509695
-17.822476,-52.082391,4.8973593
-17.822506,-52.082376,5.6552887
-17.822535,-52.082363,6.1180324
-17.822565,-52.082346,6.1362905
-17.822596,-52.082331,6.0515899
-17.822626,-52.082316,5.9116608
-17.822658,-52.082301,5.6538269
-17.822691,-52.082285,5.781483
-17.822721,-52.082271,5.7259136
-17.822753,-52.082256,5.44031
-17.822786,-52.08224,5.6925358
-17.822821,-52.082225,5.20769
-17.822855,-52.08221,5.9801946
-17.822886,-52.082195,6.1915908
-17.822921,-52.082176,5.9150816
-17.822951,-52.082161,5.1937018
-17.822983,-52.082146,6.0748189
-17.823016,-52.082131,6.6503002
-17.823048,-52.082116,6.6792795
-17.823081,-52.082103,6.3783372
-17.823116,-52.082088,6.0607091
-17.823151,-52.08207,6.2395676
-17.823186,-52.082053,6.5597713
-17.823221,-52.082036,6.4166953
-17.823253,-52.082021,6.5683966
-17.823285,-52.082005,8.9486433
-17.823316,-52.08199,6.3250715
-17.82335,-52.081973,10.2914251
-17.823366,-52.081963,21.3665912
-17.823375,-52.08196,4.341854
-17.823375,-52.081955,70.479175
-17.823376,-52.08195,30.901319
-17.823375,-52.081948,17.0013461
-17.823333,-52.081963,16.459738
-17.823336,-52.081963,6.3710193
-17.823343,-52.081961,1.7062195
-17.823355,-52.081958,1.210863
-17.823375,-52.081951,0.9087221
-17.823398,-52.081941,0.8062396
-17.823418,-52.081931,0.8643212
-17.823438,-52.081923,0.8343415
-17.823461,-52.081913,1.3040037
-17.823488,-52.081901,2.7705689
-17.823518,-52.081888,4.1316777
-17.823546,-52.081875,4.1077353
-17.823573,-52.081863,4.0664774
-17.8236,-52.08185,4.7177617
-17.823626,-52.081838,4.8932704
-17.82367,-52.081816,5.3544986
-17.823698,-52.081803,5.9308373
-17.823731,-52.081788,6.3333628
-17.823763,-52.081775,5.5494885
-17.82379,-52.081763,5.9572675
-17.823805,-52.081756,5.4572574
-17.82385,-52.081736,5.2281808
-17.82388,-52.081725,5.5634233
-17.823893,-52.081718,5.5621081
-17.82394,-52.081696,5.7926067
-17.823968,-52.081683,6.2836321
-17.824,-52.08167,5.2622398
-17.824031,-52.081653,5.250326
-17.824066,-52.081638,5.1806918
-17.824103,-52.081623,5.0674034
-17.824136,-52.081608,5.3891032
-17.824168,-52.081593,5.4487771
-17.824201,-52.08158,5.9979463
-17.824233,-52.081565,6.2548781
-17.824265,-52.08155,5.5612633
-17.824298,-52.081536,5.6337251
-17.824331,-52.08152,5.2918114
-17.824348,-52.081511,5.5942375
-17.824383,-52.081495,5.8596506
-17.824431,-52.081473,6.2614803
-17.824465,-52.081458,6.3850239
-17.824496,-52.081443,5.8051033
-17.824528,-52.081428,5.9211031
-17.82456,-52.081413,5.9665681
-17.824591,-52.081396,5.7438674
-17.824625,-52.08138,5.9951572
-17.824658,-52.081365,6.0812886
-17.824675,-52.081355,6.3292461
-17.824708,-52.081338,6.1818284
-17.824761,-52.081313,6.1166545
-17.824796,-52.081295,5.6098246
-17.824831,-52.081278,5.3014481
